Accession,Peptide count,Unique peptides,Confidence score,Anova (p),q Value,Max fold change,Power,Highest mean condition,Lowest mean condition,Mass,Description,COVID_POS_1,COVID_POS_2,COVID_POS_3,COVID_POS_4,COVID_POS_5,COVID_POS_6,COVID_POS_7,COVID_POS_8,COVID_POS_9,COVID_POS_10,COVID_POS_11,COVID_POS_12,COVID_POS_13,COVID_POS_14,COVID_POS_15,COVID_NEG_1,COVID_NEG_2,COVID_NEG_3,COVID_NEG_4,COVID_NEG_5,COVID_NEG_6,COVID_NEG_7,COVID_NEG_8,COVID_NEG_9,COVID_NEG_10,COVID_NEG_11,COVID_NEG_12,COVID_NEG_13,COVID_NEG_14,COVID_NEG_15,COVID_POS_1,COVID_POS_2,COVID_POS_3,COVID_POS_4,COVID_POS_5,COVID_POS_6,COVID_POS_7,COVID_POS_8,COVID_POS_9,COVID_POS_10,COVID_POS_11,COVID_POS_12,COVID_POS_13,COVID_POS_14,COVID_POS_15,COVID_NEG_1,COVID_NEG_2,COVID_NEG_3,COVID_NEG_4,COVID_NEG_5,COVID_NEG_6,COVID_NEG_7,COVID_NEG_8,COVID_NEG_9,COVID_NEG_10,COVID_NEG_11,COVID_NEG_12,COVID_NEG_13,COVID_NEG_14,COVID_NEG_15,t.test,Rank,BHpVal
P10599,8,8,52.8633,0.92961981,0.775799378,1.001754641,0.05084978,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,12022.6557,THIO_HUMAN Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3,8532.851186,7436.521758,5898.81526,7340.347331,13612.99507,17102.94803,6934.236658,5212.572576,5325.836854,6046.571005,7575.088062,5659.836859,5867.370906,4574.681104,6060.602028,16037.20161,9849.347683,9133.418392,9456.211327,8601.25049,5924.046244,7339.757462,6578.83232,4997.579184,5652.899108,4891.293757,5452.285935,4740.548464,5683.492979,9041.7022,3.931094172,3.871369853,3.770764795,3.86571661,4.133953687,4.233070976,3.84099866,3.717052115,3.726387859,3.781509157,3.879387686,3.752803913,3.768443543,3.660360825,3.782515767,4.205128589,3.993407468,3.960633353,3.975717169,3.934561596,3.77261844,3.865681709,3.818148817,3.698759684,3.752271234,3.689423746,3.736578624,3.675828591,3.754615328,3.956250199,0.929620772,156,0.983252739
P08670,6,6,37.0001,0.932076178,0.775799378,1.00109284,0.050791321,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,53708.7907,VIME_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4,21129.6348,18610.85391,22523.05747,21195.71923,21708.0842,18371.6148,14852.58267,17867.58149,21955.66982,20493.30645,21775.32494,22018.45252,18254.55032,19490.14935,24482.19512,24101.3999,24520.6832,24245.36965,22143.69615,25370.19344,19071.92953,20040.23314,20759.26115,18455.7812,16308.35345,17911.85563,16996.27832,18399.313,18101.07204,17970.70115,4.324891991,4.2697663,4.352627345,4.326248158,4.336621498,4.264147331,4.171801978,4.252065772,4.341546691,4.311612034,4.337964644,4.342786793,4.261371139,4.289815167,4.388850355,4.382042269,4.389532566,4.38462881,4.345250114,4.404323779,4.280394633,4.30190277,4.317211892,4.266132433,4.212410115,4.25314058,4.230353834,4.264801607,4.257704297,4.254565022,0.932092185,157,0.979587329
P02452,4,3,23.8406,0.936330296,0.775799378,1.006080806,0.050695047,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,139968.1403,CO1A1_HUMAN Collagen alpha-1(I) chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=5,5696.792181,5591.187922,7300.102387,6540.704908,5950.866241,4050.499331,4307.436526,5471.115937,6154.57167,6316.47394,6200.151962,6765.881724,5699.390491,6507.729103,6181.616991,4483.689822,7051.077273,6625.891624,6512.554376,6694.437815,6698.19388,6172.014878,5958.259715,5732.661191,4589.016445,5725.681419,5173.576155,5774.087969,6153.906343,4853.156251,3.755630377,3.747504089,3.863328951,3.815624556,3.774580189,3.607508565,3.634218886,3.738075918,3.789197833,3.800474709,3.792402334,3.830324402,3.755828413,3.813429466,3.791102093,3.651635561,3.848255474,3.821244328,3.813751362,3.825714112,3.825957714,3.790426964,3.77511943,3.758356275,3.661719614,3.75782718,3.713790846,3.761483396,3.789150882,3.686024274,0.936335682,158,0.977818909
P54108,3,3,17.6101,0.938017714,0.775799378,1.023187475,0.050658602,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,28542.7642,CRIS3_HUMAN Cysteine-rich secretory protein 3 OS=Homo sapiens OX=9606 GN=CRISP3 PE=1 SV=1,193.6642603,195.1457154,252.3142396,207.6732862,218.7545146,342.8221071,172.4005848,183.0938206,148.6935736,181.9799298,219.1243221,179.6841288,166.9542638,239.4608858,253.9611262,323.6642942,324.9418264,260.0422544,269.6083137,225.8638564,222.373686,230.4472556,211.5421976,135.1444029,228.8993947,148.5028462,146.7897938,163.1356117,157.1702749,180.7740848,2.287049481,2.29035902,2.401941761,2.317380635,2.339957025,2.53506882,2.236538735,2.262673687,2.172292199,2.260023493,2.340690586,2.254509718,2.222597515,2.379234585,2.404767244,2.510094792,2.511805617,2.415043923,2.43073328,2.353846739,2.347083395,2.36257154,2.325397012,2.130798064,2.359644644,2.171734778,2.16669586,2.212548776,2.196370413,2.257136172,0.938069681,159,0.973468537
P48594,17,3,114.9056,0.946214676,0.778685352,1.006327015,0.050495616,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,45025.1016,SPB4_HUMAN Serpin B4 OS=Homo sapiens OX=9606 GN=SERPINB4 PE=1 SV=2,20555.27814,19386.50822,23286.84147,22548.96572,22013.08503,18730.2314,14640.08527,18781.36239,21859.11327,21105.48053,21533.03887,23018.63154,18505.82637,22077.70738,21275.54406,21895.98248,24152.58096,24047.53753,21316.1296,24488.47265,21528.72299,23567.16421,21808.72932,19703.51208,14378.89515,18849.84263,17404.96539,19959.53253,19945.96374,18226.72612,4.312923358,4.287499594,4.367110587,4.353126626,4.342680911,4.272543143,4.165543606,4.273727093,4.339632541,4.324395245,4.333105324,4.362079501,4.267308483,4.343953973,4.327880675,4.340364437,4.382963546,4.381070611,4.328708352,4.388961699,4.33301827,4.372307328,4.338630362,4.294543644,4.157725517,4.275307729,4.240673164,4.300150366,4.299855025,4.260708668,0.946231097,160,0.975800818
P04080,3,3,17.3952,0.959908893,0.786044311,1.077862549,0.050275135,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,11196.6342,CYTB_HUMAN Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2,405.3213621,366.9578182,180.4192587,389.4854714,326.6571919,953.9415704,568.2704336,225.0868009,214.5640725,288.9101629,338.9523041,148.5992184,283.338541,146.7631726,504.9671387,328.6496976,345.3187354,282.0969105,515.418098,275.4906134,285.9457368,552.0143582,135.1324977,352.4961813,499.8907036,241.0682199,270.9568335,184.5270305,375.4347295,311.8822598,2.607799493,2.564616145,2.256282894,2.590491262,2.514092224,2.979521775,2.754555061,2.352350029,2.331557004,2.460762819,2.53013859,2.172016525,2.452305653,2.166617091,2.703263117,2.516733237,2.538220142,2.45039833,2.712159664,2.440106806,2.456283626,2.741950374,2.130759804,2.547154417,2.69887506,2.382139961,2.432900108,2.266059993,2.574534444,2.493990672,0.959944675,161,0.983794232
P04406,5,5,35.2355,0.965739218,0.786922953,1.00096054,0.050200873,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,36224.3681,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,4989.750642,5432.400556,5529.571946,5554.637463,4865.985169,4265.323118,3923.61892,4366.97509,4969.844958,5286.034551,5778.756593,5345.008343,4684.323554,4892.118785,4967.231927,4924.104578,5749.749792,5933.007986,5796.735503,5463.854337,5669.361495,5366.44397,5224.826613,4445.697063,3920.21432,4340.769368,4179.927689,4384.999165,4893.525587,4630.262082,3.698078843,3.734991785,3.742691513,3.744655719,3.687170781,3.629951937,3.59368682,3.640180715,3.69634284,3.723129997,3.761834402,3.727948387,3.670646885,3.689496994,3.696114438,3.692327268,3.759648946,3.773274933,3.763183485,3.737499113,3.75353415,3.729686599,3.718071883,3.647939866,3.593309811,3.637566712,3.621168769,3.641969515,3.689621863,3.665605574,0.965752266,162,0.983636567
P00558,6,5,35.791,0.971768069,0.787953956,1.003701591,0.050136364,SARS-CoV-2 Positive ,SARS-CoV-2 Negative,45013.9805,PGK1_HUMAN Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3,1429.767252,1514.295178,1589.869306,1594.584689,1035.953975,820.8012964,1209.935485,1252.131114,1561.947292,1550.299485,1638.858168,1557.111868,1389.088066,1448.520891,1739.71722,1120.114601,1657.739846,1773.072451,1714.346328,1507.890564,1641.915033,1440.776562,1573.523373,1274.672227,1153.918437,1252.709679,1204.806165,1238.322315,1419.54641,1280.852909,3.155265346,3.18021054,3.201361425,3.20264759,3.015340461,2.914238034,3.082762214,3.097649807,3.193666375,3.190415603,3.21454137,3.192319815,3.14272978,3.160924763,3.240478662,3.049262458,3.219516377,3.248726482,3.234098562,3.178369823,3.215350679,3.158596635,3.196873198,3.105398523,3.062175113,3.097850433,3.080917181,3.092833699,3.152149596,3.107499259,0.971785386,163,0.983709133
P0CG38;P0CG39,8,2,58.5482,0.985805157,0.794749719,1.007691957,0.050034459,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,122936.3902,POTEI_HUMAN POTE ankyrin domain family member I OS=Homo sapiens OX=9606 GN=POTEI PE=3 SV=1,42069.19931,42635.50975,46670.37345,51999.25571,51060.79588,44216.21575,34198.87236,38699.44138,35988.75219,41896.71093,49059.31683,50769.01327,38785.86221,42293.75953,44227.12754,46343.12114,57778.81396,51172.88753,53036.82953,48270.07789,49436.67893,48131.81762,47681.25406,32330.2521,35288.78503,36314.45103,37074.91972,38809.3682,40480.2314,37455.64415,4.623964246,4.62977146,4.669041276,4.715997127,4.70808758,4.645581571,4.534011786,4.587704696,4.556166789,4.62217993,4.690721496,4.705598723,4.58867345,4.626276292,4.645688734,4.665985279,4.761768623,4.709039924,4.724577555,4.683678,4.694049288,4.682432262,4.678347669,4.509609091,4.547636706,4.560079483,4.569080219,4.588936573,4.607242986,4.57351727,0.9858172,164,0.991828281
Q9BYX7,4,2,27.9228,0.991899969,0.794749719,1.001147566,0.05001122,SARS-CoV-2 Negative,SARS-CoV-2 Positive ,42358.5184,ACTBM_HUMAN Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1,526.4963825,508.8578154,580.9095745,527.8758742,549.2124291,613.49455,386.7886528,446.6490076,450.7595351,426.8752677,583.1496809,571.8345518,487.5480741,442.2212302,587.5553453,609.214208,627.5768033,592.9418643,601.4019006,572.9568108,502.1574308,490.6095608,567.2222329,425.0748091,446.3933761,434.0950374,438.9738233,445.3319718,452.3967615,492.7064237,2.721395392,2.706596449,2.764108535,2.722531814,2.739740357,2.787810709,2.587473725,2.649966373,2.653944922,2.630300993,2.765780042,2.757270393,2.688017445,2.645639588,2.769048782,2.784770023,2.797666883,2.773012115,2.779164796,2.758121886,2.700839894,2.690736007,2.753753245,2.628465368,2.649717742,2.637584821,2.642438623,2.648683876,2.655519487,2.692588224,0.991899989,165,0.991899989
